Status,Time,Pitch,Yaw,Roll,Xmin,Ymin,Xmax,Ymax
Pose,20:03:28,-10.1484375,16.640625,13.203125,0.40380859375,0.461669921875,0.70068359375,0.8818359375
Pose,20:03:28,-10.53125,17.5,13.875,0.40283203125,0.46044921875,0.70068359375,0.88232421875
Pose,20:03:28,-10.578125,17.84375,13.203125,0.40283203125,0.45751953125,0.70068359375,0.88232421875
Pose,20:03:28,-12.546875,15.546875,14.109375,0.4033203125,0.458984375,0.69921875,0.884765625
Pose,20:03:28,-13.15625,15.0625,13.25,0.40234375,0.459228515625,0.6982421875,0.8828125
Pose,20:03:28,-13.2890625,15.3125,14.25,0.40234375,0.459228515625,0.69921875,0.8828125
Pose,20:03:28,-11.703125,15.484375,13.4375,0.4052734375,0.45849609375,0.7001953125,0.88330078125
Pose,20:03:28,-13.359375,15.625,13.609375,0.402099609375,0.46044921875,0.69921875,0.87939453125
Pose,20:03:28,-11.359375,17.640625,12.84375,0.39990234375,0.46044921875,0.70068359375,0.87841796875
Pose,20:03:28,-11.0625,16.109375,13.078125,0.40625,0.4580078125,0.701171875,0.884765625
Pose,20:03:28,-13.203125,15.59375,12.4375,0.40185546875,0.458984375,0.70068359375,0.880859375
Pose,20:03:28,-11.15625,18.75,12.28125,0.4033203125,0.45947265625,0.701171875,0.87939453125
Pose,20:03:28,-13.65625,18.25,12.71875,0.40234375,0.458984375,0.7001953125,0.8740234375
Pose,20:03:28,-12.8671875,17.015625,13.953125,0.40576171875,0.4560546875,0.70068359375,0.880859375
Pose,20:03:28,-10.5078125,17.421875,12.390625,0.401611328125,0.46044921875,0.7001953125,0.87646484375
Pose,20:03:28,-10.453125,18.34375,11.796875,0.40234375,0.458984375,0.7021484375,0.87890625
Pose,20:03:28,-11.7890625,19.703125,13.0625,0.404541015625,0.4580078125,0.703125,0.8798828125
Pose,20:03:28,-12.765625,18.59375,11.859375,0.40185546875,0.458740234375,0.70263671875,0.876953125
Pose,20:03:28,-14.1953125,18.53125,12.609375,0.40185546875,0.45849609375,0.70263671875,0.87548828125
Pose,20:03:28,-12.90625,17.59375,11.796875,0.4033203125,0.457275390625,0.7021484375,0.87890625
Pose,20:03:28,-15.2109375,14.140625,13.25,0.40283203125,0.457275390625,0.70263671875,0.8828125
Pose,20:03:29,-13.921875,17.765625,13.6875,0.40234375,0.45556640625,0.701171875,0.88232421875
Pose,20:03:29,-11.015625,17.109375,12.109375,0.40087890625,0.458251953125,0.70166015625,0.876953125
Pose,20:03:29,-12.484375,15.140625,13.328125,0.40087890625,0.45849609375,0.70166015625,0.87939453125
Pose,20:03:29,-14.2890625,17.1875,12.84375,0.40087890625,0.45703125,0.70361328125,0.880859375
Pose,20:03:29,-11.578125,15.6875,13.4375,0.400146484375,0.45849609375,0.701171875,0.88134765625
Pose,20:03:29,-13.6328125,18.296875,12.640625,0.400390625,0.45654296875,0.7021484375,0.88037109375
Pose,20:03:29,-13.9921875,18.453125,13.34375,0.400390625,0.4580078125,0.701171875,0.876953125
Pose,20:03:29,-11.21875,20.640625,14.9375,0.402587890625,0.4580078125,0.705078125,0.8740234375
Pose,20:03:29,-13.046875,15.75,13.15625,0.400146484375,0.458984375,0.701171875,0.880859375
Pose,20:03:29,-13.1953125,16.59375,12.796875,0.400634765625,0.45849609375,0.7041015625,0.87841796875
Pose,20:03:29,-13.046875,16.96875,12.78125,0.40087890625,0.459228515625,0.70361328125,0.8798828125
Pose,20:03:29,-12.8125,18.09375,12.1875,0.39990234375,0.455078125,0.70263671875,0.880859375
Pose,20:03:29,-13.9765625,17.53125,12.6875,0.400146484375,0.45751953125,0.7021484375,0.87939453125
Pose,20:03:29,-13.5703125,13.359375,12.53125,0.39990234375,0.456787109375,0.69970703125,0.8818359375
Pose,20:03:29,-12.7578125,17.609375,12.984375,0.403564453125,0.45458984375,0.701171875,0.88232421875
Pose,20:03:29,-12.265625,19.28125,11.546875,0.403564453125,0.45703125,0.7021484375,0.87890625
Pose,20:03:29,-14.078125,17.828125,12.75,0.4013671875,0.45751953125,0.7001953125,0.87841796875
Pose,20:03:29,-17.15625,14.4375,13.375,0.402587890625,0.45703125,0.7001953125,0.880859375
Pose,20:03:29,-12.140625,16.78125,12.265625,0.40283203125,0.460693359375,0.69970703125,0.876953125
Pose,20:03:29,-12.0703125,17.09375,13.34375,0.40380859375,0.462890625,0.69873046875,0.880859375
Pose,20:03:29,-13.84375,15.0625,14.328125,0.40234375,0.461181640625,0.6982421875,0.884765625
Pose,20:03:29,-13.8828125,14.296875,14.125,0.40185546875,0.45947265625,0.70166015625,0.88720703125
Pose,20:03:29,-12.265625,13.640625,13.09375,0.404296875,0.460205078125,0.701171875,0.88671875
Pose,20:03:29,-13.3203125,13.234375,13.078125,0.40380859375,0.4609375,0.70361328125,0.8876953125
Pose,20:03:29,-12.2265625,15.484375,13.8125,0.40625,0.46044921875,0.7041015625,0.88818359375
Pose,20:03:29,-12.8671875,15.109375,14.1875,0.40478515625,0.458984375,0.70458984375,0.888671875
Pose,20:03:29,-13.25,15.6875,13.5625,0.4052734375,0.45751953125,0.703125,0.88818359375
Pose,20:03:29,-12.78125,14.25,13.0625,0.406494140625,0.45654296875,0.7021484375,0.89013671875
Pose,20:03:29,-11.828125,12.671875,12.15625,0.408203125,0.45654296875,0.701171875,0.89111328125
Pose,20:03:30,-11.546875,13.203125,12.703125,0.407470703125,0.451904296875,0.7001953125,0.8935546875
Pose,20:03:30,-13.5859375,13.984375,13.015625,0.41015625,0.455810546875,0.7021484375,0.888671875
Pose,20:03:30,-12.8203125,13.921875,12.9375,0.407470703125,0.4541015625,0.7021484375,0.892578125
Pose,20:03:30,-13.328125,14.5,14.921875,0.4091796875,0.45458984375,0.703125,0.89501953125
Pose,20:03:30,-10.640625,15.25,13.59375,0.40771484375,0.457763671875,0.70166015625,0.890625
Pose,20:03:30,-12.875,17.3125,14.515625,0.408203125,0.458984375,0.701171875,0.884765625
Pose,20:03:30,-12.765625,16.828125,14.203125,0.40869140625,0.46044921875,0.70361328125,0.88427734375
Pose,20:03:30,-11.671875,16.421875,14.765625,0.4111328125,0.4580078125,0.7021484375,0.892578125
Pose,20:03:30,-11.03125,15.625,13.625,0.412109375,0.45556640625,0.7021484375,0.89013671875
Pose,20:03:30,-8.59375,16.84375,14.203125,0.408935546875,0.46142578125,0.703125,0.88623046875
Pose,20:03:30,-12.859375,13.9375,13.453125,0.41015625,0.45703125,0.703125,0.892578125
Pose,20:03:30,-12.984375,14.59375,14.25,0.408203125,0.457275390625,0.703125,0.8955078125
Pose,20:03:30,-14.9296875,15.65625,14.953125,0.40869140625,0.4619140625,0.70361328125,0.884765625
Pose,20:03:30,-10.09375,15.9375,13.171875,0.4091796875,0.45849609375,0.703125,0.88525390625
Pose,20:03:30,-11.453125,13.421875,13.5,0.411865234375,0.45654296875,0.7041015625,0.89404296875
Pose,20:03:30,-10.8671875,17.015625,14.125,0.410400390625,0.46044921875,0.705078125,0.88525390625
Pose,20:03:30,-10.640625,15.9375,14.34375,0.408935546875,0.462646484375,0.7099609375,0.888671875
Pose,20:03:30,-7.73046875,18.953125,13.125,0.40869140625,0.4609375,0.70849609375,0.888671875
Pose,20:03:30,-9.578125,17.59375,12.46875,0.40966796875,0.461669921875,0.70751953125,0.8857421875
Pose,20:03:30,-8.84375,16.265625,13.75,0.40966796875,0.4609375,0.70751953125,0.8896484375
Pose,20:03:30,-11.53125,17.515625,14.15625,0.40966796875,0.4599609375,0.71044921875,0.8896484375
Pose,20:03:30,-13.171875,14.703125,13.3125,0.407470703125,0.4619140625,0.7109375,0.8896484375
Pose,20:03:30,-11.828125,17.5,12.859375,0.412109375,0.4619140625,0.7080078125,0.8876953125
Pose,20:03:30,-10.265625,17.984375,12.25,0.409423828125,0.461669921875,0.7109375,0.88671875
Pose,20:03:30,-8.9765625,21.953125,13.34375,0.41015625,0.4638671875,0.708984375,0.8818359375
Pose,20:03:30,-9.9921875,19.234375,12.09375,0.4091796875,0.4658203125,0.7099609375,0.8798828125
Pose,20:03:30,-6.39453125,22.09375,12.375,0.4052734375,0.46728515625,0.7099609375,0.88720703125
Pose,20:03:30,-9.609375,17.390625,12.109375,0.41064453125,0.46533203125,0.71044921875,0.88525390625
Pose,20:03:30,-6.91015625,19.046875,10.515625,0.40625,0.466064453125,0.708984375,0.8828125
Pose,20:03:30,-11.1875,14.921875,13.40625,0.41015625,0.4638671875,0.7119140625,0.888671875
Pose,20:03:31,-9.6875,22.265625,12.875,0.406494140625,0.4677734375,0.7099609375,0.8857421875
Pose,20:03:31,-8.484375,19.0,14.25,0.407470703125,0.462890625,0.7099609375,0.892578125
Pose,20:03:31,-8.0625,16.53125,12.5625,0.4091796875,0.4609375,0.708984375,0.888671875
Pose,20:03:31,-11.484375,17.375,14.609375,0.4091796875,0.4599609375,0.705078125,0.8896484375
Pose,20:03:31,-9.9296875,17.53125,14.15625,0.409912109375,0.46630859375,0.7099609375,0.88916015625
Pose,20:03:31,-9.71875,15.765625,13.765625,0.410888671875,0.46044921875,0.7080078125,0.89501953125
Pose,20:03:31,-11.3046875,13.375,12.671875,0.408935546875,0.462890625,0.708984375,0.8876953125
Pose,20:03:31,-12.8125,13.921875,13.5,0.41064453125,0.4599609375,0.70947265625,0.8916015625
Pose,20:03:31,-12.578125,17.359375,13.0,0.409912109375,0.461669921875,0.705078125,0.884765625
Pose,20:03:31,-10.296875,14.21875,13.65625,0.41259765625,0.458251953125,0.70654296875,0.89453125
Pose,20:03:31,-6.421875,16.109375,13.40625,0.41015625,0.46240234375,0.7080078125,0.88916015625
Pose,20:03:31,-8.4296875,17.40625,12.796875,0.407958984375,0.46435546875,0.70703125,0.88720703125
Pose,20:03:31,-9.828125,16.90625,14.390625,0.408203125,0.462646484375,0.708984375,0.8916015625
Pose,20:03:31,-8.671875,17.65625,12.8125,0.41015625,0.460205078125,0.708984375,0.8916015625
Pose,20:03:31,-10.203125,14.59375,13.53125,0.41064453125,0.45947265625,0.70751953125,0.89306640625
Pose,20:03:31,-8.765625,18.296875,13.53125,0.40869140625,0.466796875,0.70751953125,0.8857421875
Pose,20:03:31,-10.0625,14.640625,12.890625,0.40966796875,0.46044921875,0.70556640625,0.88818359375
Pose,20:03:31,-9.5625,14.640625,13.859375,0.409423828125,0.461669921875,0.7041015625,0.89453125
Pose,20:03:31,-13.6796875,9.796875,13.765625,0.412109375,0.46044921875,0.703125,0.89794921875
Pose,20:03:31,-11.703125,12.203125,12.109375,0.40771484375,0.45849609375,0.70263671875,0.89501953125
Pose,20:03:31,-10.96875,14.484375,12.578125,0.41015625,0.459716796875,0.7001953125,0.890625
Pose,20:03:31,-12.890625,16.4375,13.109375,0.405029296875,0.460205078125,0.7001953125,0.8876953125
Pose,20:03:31,-12.296875,14.078125,14.53125,0.40673828125,0.45947265625,0.69873046875,0.89306640625
Pose,20:03:31,-13.0625,14.15625,13.65625,0.40625,0.45751953125,0.69921875,0.88916015625
Pose,20:03:31,-13.34375,13.359375,13.5,0.40478515625,0.46044921875,0.69970703125,0.89111328125
Pose,20:03:31,-10.6484375,15.15625,13.671875,0.404296875,0.46142578125,0.7041015625,0.88818359375
Pose,20:03:31,-10.28125,14.625,12.890625,0.402587890625,0.4619140625,0.703125,0.88671875
Pose,20:03:31,-9.3203125,15.328125,11.546875,0.4033203125,0.46240234375,0.701171875,0.88525390625
Pose,20:03:31,-12.3203125,15.015625,12.96875,0.40185546875,0.4599609375,0.70068359375,0.88671875
Pose,20:03:32,-11.5234375,13.90625,12.390625,0.40234375,0.46435546875,0.7001953125,0.88330078125
Pose,20:03:32,-14.4453125,14.21875,13.28125,0.405517578125,0.46240234375,0.7021484375,0.88330078125
Pose,20:03:32,-12.859375,15.78125,11.0625,0.403564453125,0.459716796875,0.701171875,0.8828125
Pose,20:03:32,-11.484375,14.34375,13.03125,0.401123046875,0.46044921875,0.701171875,0.88330078125
Pose,20:03:32,-12.828125,15.421875,11.421875,0.4013671875,0.461181640625,0.701171875,0.8798828125
Pose,20:03:32,-10.8359375,18.796875,11.84375,0.399658203125,0.45947265625,0.7021484375,0.87841796875
Pose,20:03:32,-11.453125,17.1875,13.484375,0.403564453125,0.459228515625,0.703125,0.87890625
Pose,20:03:32,-10.3828125,19.765625,12.546875,0.39990234375,0.461669921875,0.70263671875,0.8779296875
Pose,20:03:32,-8.59375,21.65625,12.640625,0.4013671875,0.46337890625,0.7021484375,0.87451171875
Pose,20:03:32,-11.109375,16.140625,12.375,0.40234375,0.4609375,0.7041015625,0.8798828125
Pose,20:03:32,-9.109375,18.1875,12.25,0.39892578125,0.46142578125,0.70361328125,0.88134765625
Pose,20:03:32,-9.6875,17.859375,11.59375,0.401611328125,0.462890625,0.7021484375,0.8779296875
Pose,20:03:32,-8.9921875,21.21875,11.328125,0.400390625,0.463623046875,0.703125,0.876953125
Pose,20:03:32,-14.4375,13.703125,12.390625,0.402587890625,0.45947265625,0.703125,0.88427734375
Pose,20:03:32,-9.90625,18.9375,12.046875,0.404052734375,0.46044921875,0.703125,0.87841796875
Pose,20:03:32,-12.953125,17.96875,12.546875,0.40234375,0.461669921875,0.7021484375,0.8779296875
Pose,20:03:32,-10.53125,16.8125,11.703125,0.404052734375,0.4619140625,0.701171875,0.8837890625
Pose,20:03:32,-11.34375,15.78125,13.046875,0.40283203125,0.462158203125,0.70166015625,0.8896484375
Pose,20:03:32,-13.21875,15.4375,13.109375,0.402099609375,0.462158203125,0.701171875,0.8857421875
Pose,20:03:32,-14.0234375,13.9375,13.578125,0.4052734375,0.458984375,0.7021484375,0.8935546875
Pose,20:03:32,-12.15625,14.59375,13.125,0.403564453125,0.45849609375,0.703125,0.88916015625
Pose,20:03:32,-16.4375,11.390625,15.78125,0.409912109375,0.453857421875,0.7021484375,0.9013671875
Pose,20:03:32,-14.3046875,11.125,13.65625,0.406005859375,0.456298828125,0.703125,0.8984375
Pose,20:03:32,-13.765625,15.4375,12.6875,0.4072265625,0.457763671875,0.7041015625,0.8896484375
Pose,20:03:32,-10.828125,15.21875,14.03125,0.410400390625,0.453369140625,0.703125,0.896484375
Pose,20:03:32,-12.78125,13.609375,14.078125,0.40966796875,0.458984375,0.70263671875,0.8974609375
Pose,20:03:32,-11.8125,13.390625,13.84375,0.411376953125,0.4580078125,0.7041015625,0.896484375
Pose,20:03:32,-11.21875,15.734375,13.171875,0.40869140625,0.46044921875,0.70361328125,0.89306640625
Pose,20:03:32,-8.765625,17.484375,13.3125,0.40478515625,0.463134765625,0.70654296875,0.8896484375
Pose,20:03:32,-10.921875,16.046875,14.9375,0.4111328125,0.462890625,0.70703125,0.89453125
Pose,20:03:32,-9.09375,19.015625,13.859375,0.406982421875,0.464111328125,0.7060546875,0.89453125
Pose,20:03:33,-12.6171875,12.421875,12.859375,0.4130859375,0.46044921875,0.708984375,0.89208984375
Pose,20:03:33,-8.15625,15.671875,12.375,0.409423828125,0.46435546875,0.708984375,0.89306640625
Pose,20:03:33,-5.1171875,20.15625,11.171875,0.41162109375,0.4697265625,0.70849609375,0.880859375
Pose,20:03:33,-6.1640625,16.890625,12.65625,0.40966796875,0.46630859375,0.70654296875,0.89013671875
Pose,20:03:33,-10.296875,15.9375,14.015625,0.40771484375,0.468505859375,0.70947265625,0.8916015625
Pose,20:03:33,-10.046875,13.859375,13.15625,0.41015625,0.4619140625,0.7099609375,0.8955078125
Pose,20:03:33,-9.109375,15.765625,12.609375,0.408447265625,0.46630859375,0.708984375,0.89111328125
Pose,20:03:33,-8.875,15.0,12.4375,0.410888671875,0.468017578125,0.7080078125,0.888671875
Pose,20:03:33,-7.6484375,21.796875,13.09375,0.4072265625,0.470458984375,0.70703125,0.890625
Pose,20:03:33,-10.1875,15.515625,13.8125,0.40673828125,0.46337890625,0.70849609375,0.90087890625
Pose,20:03:33,-5.96484375,17.84375,10.671875,0.4072265625,0.46826171875,0.7060546875,0.88916015625
Pose,20:03:33,-10.59375,18.703125,15.03125,0.40673828125,0.468994140625,0.70751953125,0.8935546875
Pose,20:03:33,-10.078125,18.375,14.0,0.406982421875,0.46533203125,0.705078125,0.89794921875
Pose,20:03:33,-9.046875,15.59375,14.53125,0.40771484375,0.46337890625,0.70556640625,0.89892578125
Pose,20:03:33,-8.828125,14.796875,13.78125,0.408203125,0.46337890625,0.7060546875,0.89697265625
Pose,20:03:33,-11.1875,17.546875,13.1875,0.405517578125,0.466796875,0.7060546875,0.8955078125
Pose,20:03:33,-8.03125,16.359375,12.96875,0.40625,0.46240234375,0.7060546875,0.89892578125
Pose,20:03:33,-11.015625,13.296875,12.59375,0.40625,0.46337890625,0.7060546875,0.89794921875
Pose,20:03:33,-12.0390625,14.328125,11.84375,0.40478515625,0.4638671875,0.70458984375,0.8955078125
Pose,20:03:33,-9.8359375,15.1875,11.65625,0.4033203125,0.46630859375,0.7041015625,0.89306640625
Pose,20:03:33,-8.3984375,16.625,11.609375,0.4052734375,0.465576171875,0.7060546875,0.8916015625
Pose,20:03:33,-10.890625,14.453125,12.078125,0.40087890625,0.466064453125,0.70458984375,0.8916015625
Pose,20:03:33,-10.953125,15.484375,13.3125,0.404296875,0.4609375,0.7041015625,0.90234375
Pose,20:03:33,-10.03125,16.59375,11.96875,0.402587890625,0.46337890625,0.7060546875,0.89697265625
Pose,20:03:33,-10.0,13.65625,11.0625,0.403564453125,0.46435546875,0.7060546875,0.89306640625
Pose,20:03:33,-9.71875,15.75,11.671875,0.399169921875,0.46484375,0.705078125,0.8916015625
Pose,20:03:33,-10.2265625,15.5,12.3125,0.40087890625,0.46435546875,0.70556640625,0.89599609375
Pose,20:03:33,-10.609375,12.953125,12.328125,0.40576171875,0.465087890625,0.70751953125,0.896484375
Pose,20:03:33,-10.09375,14.515625,11.65625,0.4033203125,0.464599609375,0.705078125,0.8955078125
Pose,20:03:34,-6.953125,14.28125,12.078125,0.4033203125,0.4658203125,0.7080078125,0.900390625
Pose,20:03:34,-14.1953125,15.1875,12.640625,0.40283203125,0.465576171875,0.70849609375,0.8974609375
Pose,20:03:34,-7.421875,15.046875,10.4375,0.40478515625,0.466552734375,0.70556640625,0.8916015625
Pose,20:03:34,-8.84375,16.765625,12.109375,0.4013671875,0.46337890625,0.7060546875,0.89501953125
Pose,20:03:34,-6.4765625,18.0625,12.1875,0.40185546875,0.4658203125,0.70458984375,0.896484375
Pose,20:03:34,-8.8125,13.109375,13.75,0.404296875,0.46240234375,0.705078125,0.89990234375
Pose,20:03:34,-9.3125,18.3125,12.359375,0.404296875,0.4619140625,0.7060546875,0.8955078125
Pose,20:03:34,-10.140625,16.53125,12.390625,0.40185546875,0.462158203125,0.70458984375,0.8974609375
Pose,20:03:34,-10.9375,15.3125,11.265625,0.401611328125,0.46337890625,0.703125,0.89013671875
Pose,20:03:34,-9.8125,13.609375,11.375,0.400390625,0.46337890625,0.7060546875,0.89208984375
Pose,20:03:34,-9.5,15.15625,10.515625,0.402587890625,0.462158203125,0.703125,0.892578125
Pose,20:03:34,-8.34375,17.171875,11.421875,0.402099609375,0.46728515625,0.7021484375,0.89013671875
Pose,20:03:34,-8.9375,17.03125,12.15625,0.40185546875,0.46533203125,0.70068359375,0.89208984375
Pose,20:03:34,-10.453125,16.296875,11.234375,0.3984375,0.46435546875,0.7021484375,0.89013671875
Pose,20:03:34,-10.984375,15.421875,11.0,0.3994140625,0.46728515625,0.701171875,0.88525390625
Pose,20:03:34,-8.78125,17.328125,11.171875,0.402099609375,0.466796875,0.7001953125,0.88671875
Pose,20:03:34,-10.3984375,16.40625,12.140625,0.399658203125,0.4619140625,0.701171875,0.8857421875
Pose,20:03:34,-10.1875,17.5625,12.390625,0.39794921875,0.459228515625,0.70166015625,0.8837890625
Pose,20:03:34,-11.40625,14.828125,12.25,0.39794921875,0.462890625,0.70263671875,0.8818359375
Pose,20:03:34,-12.5703125,15.1875,11.890625,0.396240234375,0.462646484375,0.703125,0.8857421875
Pose,20:03:34,-9.125,18.703125,13.171875,0.3984375,0.46435546875,0.7041015625,0.88232421875
Pose,20:03:34,-11.15625,17.234375,11.984375,0.39697265625,0.4619140625,0.70556640625,0.8857421875
Pose,20:03:34,-10.203125,17.875,12.59375,0.39599609375,0.463623046875,0.70458984375,0.8828125
Pose,20:03:34,-13.8203125,17.421875,11.78125,0.3955078125,0.46435546875,0.703125,0.88623046875
Pose,20:03:34,-12.359375,17.59375,12.28125,0.39501953125,0.4619140625,0.70263671875,0.8876953125
Pose,20:03:34,-14.265625,14.6875,12.34375,0.396484375,0.46484375,0.703125,0.8837890625
Pose,20:03:34,-13.78125,17.234375,13.625,0.397216796875,0.4619140625,0.7021484375,0.884765625
Pose,20:03:34,-13.1171875,14.03125,12.609375,0.3955078125,0.46484375,0.705078125,0.8837890625
Pose,20:03:34,-12.1875,16.078125,11.328125,0.39697265625,0.4658203125,0.70166015625,0.8857421875
Pose,20:03:34,-12.84375,13.34375,12.28125,0.39892578125,0.4638671875,0.70263671875,0.888671875
Pose,20:03:34,-10.078125,17.78125,13.0,0.39501953125,0.46337890625,0.70263671875,0.88134765625
Pose,20:03:35,-10.859375,18.1875,11.984375,0.393310546875,0.464111328125,0.7041015625,0.884765625
Pose,20:03:35,-9.28125,16.953125,12.15625,0.39599609375,0.463134765625,0.70361328125,0.8828125
Pose,20:03:35,-11.6875,15.890625,11.578125,0.397216796875,0.462890625,0.7021484375,0.88671875
Pose,20:03:35,-13.8984375,15.609375,12.5625,0.398193359375,0.46435546875,0.703125,0.88525390625
Pose,20:03:35,-11.6015625,18.765625,12.5625,0.3955078125,0.464111328125,0.703125,0.884765625
Pose,20:03:35,-12.59375,16.875,12.8125,0.39453125,0.4599609375,0.703125,0.888671875
Pose,20:03:35,-15.671875,14.421875,13.4375,0.399658203125,0.46337890625,0.7041015625,0.88427734375
Pose,20:03:35,-9.0625,17.5,12.65625,0.3984375,0.462890625,0.703125,0.8818359375
Pose,20:03:35,-8.46875,15.5625,10.09375,0.3984375,0.460693359375,0.7021484375,0.8896484375
Pose,20:03:35,-11.2890625,15.21875,12.40625,0.39990234375,0.46240234375,0.70166015625,0.88818359375
Pose,20:03:35,-12.7421875,15.953125,11.828125,0.397705078125,0.462890625,0.701171875,0.8857421875
Pose,20:03:35,-11.625,16.96875,12.65625,0.398681640625,0.46240234375,0.7021484375,0.88623046875
Pose,20:03:35,-10.03125,15.359375,11.25,0.400634765625,0.4619140625,0.7021484375,0.8935546875
Pose,20:03:35,-11.953125,16.015625,11.9375,0.39990234375,0.466064453125,0.70166015625,0.88671875
Pose,20:03:35,-8.296875,16.0625,10.828125,0.399658203125,0.46337890625,0.7021484375,0.89013671875
Pose,20:03:35,-9.953125,16.046875,11.890625,0.398681640625,0.462890625,0.701171875,0.8896484375
Pose,20:03:35,-7.265625,16.671875,11.609375,0.40234375,0.466796875,0.7041015625,0.8896484375
Pose,20:03:35,-9.5625,16.078125,11.3125,0.400390625,0.4638671875,0.703125,0.8916015625
Pose,20:03:35,-10.59375,16.3125,11.15625,0.40087890625,0.46337890625,0.70361328125,0.89013671875
Pose,20:03:35,-8.703125,15.734375,11.328125,0.40087890625,0.464599609375,0.70361328125,0.8935546875
Pose,20:03:35,-8.109375,15.234375,10.375,0.402587890625,0.46337890625,0.703125,0.89208984375
Pose,20:03:35,-10.625,14.15625,12.0,0.40087890625,0.46435546875,0.70361328125,0.89697265625
Pose,20:03:35,-10.1875,15.9375,12.25,0.402099609375,0.467041015625,0.7041015625,0.8955078125
Pose,20:03:35,-8.921875,15.28125,12.125,0.3994140625,0.4638671875,0.7060546875,0.8974609375
Pose,20:03:35,-8.78125,16.53125,10.703125,0.40283203125,0.462890625,0.70458984375,0.892578125
Pose,20:03:35,-8.3671875,16.53125,12.28125,0.40380859375,0.46484375,0.70458984375,0.896484375
Pose,20:03:35,-10.1796875,14.828125,11.453125,0.40478515625,0.4638671875,0.70361328125,0.8955078125
Pose,20:03:35,-8.28125,17.40625,10.484375,0.4013671875,0.464599609375,0.7060546875,0.890625
Pose,20:03:35,-9.0234375,16.375,12.609375,0.4052734375,0.467529296875,0.705078125,0.8984375
Pose,20:03:35,-11.3203125,14.0,11.796875,0.404541015625,0.463623046875,0.705078125,0.8974609375
Pose,20:03:36,-8.4375,16.25,12.140625,0.40185546875,0.4638671875,0.70458984375,0.8935546875
Pose,20:03:36,-9.53125,16.46875,11.75,0.4013671875,0.465087890625,0.70703125,0.890625
Pose,20:03:36,-8.1171875,18.484375,10.40625,0.403564453125,0.464111328125,0.70703125,0.89453125
Pose,20:03:36,-7.3515625,15.65625,13.9375,0.40283203125,0.462890625,0.70849609375,0.90234375
Pose,20:03:36,-9.3125,14.5625,11.375,0.403076171875,0.46533203125,0.7041015625,0.89306640625
Pose,20:03:36,-9.8125,14.296875,11.046875,0.4033203125,0.4658203125,0.70703125,0.89453125
Pose,20:03:36,-11.4375,13.328125,13.8125,0.404296875,0.46484375,0.7080078125,0.8994140625
Pose,20:03:36,-9.84375,14.53125,11.875,0.40625,0.4638671875,0.7080078125,0.8974609375
Pose,20:03:36,-10.921875,13.578125,11.578125,0.40478515625,0.465576171875,0.70751953125,0.8974609375
Pose,20:03:36,-11.640625,15.78125,12.078125,0.40625,0.46435546875,0.7099609375,0.89892578125
Pose,20:03:36,-13.0625,13.390625,13.109375,0.40673828125,0.4638671875,0.70849609375,0.8994140625
Pose,20:03:36,-10.40625,16.359375,12.578125,0.40673828125,0.46728515625,0.71142578125,0.89501953125
Pose,20:03:36,-11.3671875,16.765625,13.890625,0.408447265625,0.464111328125,0.7109375,0.8955078125
Pose,20:03:36,-12.171875,13.515625,11.859375,0.40576171875,0.46240234375,0.71142578125,0.89892578125
Pose,20:03:36,-8.5234375,14.4375,12.5,0.406982421875,0.46484375,0.7099609375,0.8994140625
Pose,20:03:36,-12.453125,12.3125,13.125,0.409912109375,0.46484375,0.7119140625,0.896484375
Pose,20:03:36,-8.546875,12.8125,13.46875,0.41015625,0.466796875,0.7099609375,0.8984375
Pose,20:03:36,-6.7265625,16.03125,13.03125,0.40771484375,0.46826171875,0.71435546875,0.89501953125
Pose,20:03:36,-8.421875,15.03125,12.75,0.40966796875,0.46484375,0.71044921875,0.8994140625
Pose,20:03:36,-15.1796875,13.0,13.703125,0.41064453125,0.46142578125,0.71142578125,0.90185546875
Pose,20:03:36,-10.25,12.421875,12.625,0.41064453125,0.46533203125,0.71044921875,0.90283203125
Pose,20:03:36,-11.96875,12.453125,13.015625,0.41064453125,0.463134765625,0.70947265625,0.90234375
Pose,20:03:36,-13.6015625,14.046875,13.46875,0.410400390625,0.46435546875,0.7138671875,0.89697265625
Pose,20:03:36,-11.0,12.359375,13.21875,0.40771484375,0.46533203125,0.70947265625,0.90185546875
Pose,20:03:36,-11.3125,12.515625,14.265625,0.41015625,0.46142578125,0.7109375,0.91162109375
Pose,20:03:36,-11.7734375,14.96875,12.078125,0.408203125,0.464111328125,0.712890625,0.900390625
Pose,20:03:36,-8.5859375,13.6875,13.421875,0.40869140625,0.46484375,0.71142578125,0.9013671875
Pose,20:03:36,-9.3125,12.09375,13.78125,0.40869140625,0.46337890625,0.71044921875,0.90673828125
Pose,20:03:36,-8.4296875,13.5,12.640625,0.408203125,0.464111328125,0.7119140625,0.9052734375
Pose,20:03:37,-12.6875,14.0625,12.0625,0.40576171875,0.46435546875,0.71142578125,0.90087890625
Pose,20:03:37,-12.828125,12.75,12.8125,0.41064453125,0.462890625,0.70947265625,0.900390625
Pose,20:03:37,-9.515625,17.53125,10.671875,0.40478515625,0.46826171875,0.71142578125,0.89404296875
Pose,20:03:37,-11.90625,15.296875,12.40625,0.40673828125,0.4658203125,0.71240234375,0.8955078125
Pose,20:03:37,-13.5859375,11.984375,13.75,0.40966796875,0.46337890625,0.71240234375,0.90087890625
